,url,Attribute,Home Result,Away Result
272,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Conversion Goal Attempts,7,2
273,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Penalty Goals,0,1
274,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
275,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Goals %,71,100
276,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Dropped Goals,0,0
277,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
278,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Total Runs,131,90
279,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Metres Run With Ball,719,339
280,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Yellow Cards,0,1
281,https://www.flashscore.com/match/jcBlqLcG/#/match-summary/match-statistics/0,Red Cards,0,1
282,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Tries,1,1
283,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Conversion Goals,0,1
284,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Conversion Goal Attempts,1,1
285,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Penalty Goals,1,2
286,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Penalty Goal Attempts,4,2
287,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Goals %,20,100
288,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Dropped Goals,0,0
289,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
290,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Total Runs,87,93
291,https://www.flashscore.com/match/0zDKP7ai/#/match-summary/match-statistics/0,Metres Run With Ball,377,226
292,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Tries,11,0
293,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Conversion Goals,8,0
294,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Conversion Goal Attempts,11,0
295,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Penalty Goals,0,0
296,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,0
297,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Goals %,73,0
298,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Dropped Goals,0,0
299,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
300,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Total Runs,132,91
301,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Metres Run With Ball,693,260
302,https://www.flashscore.com/match/08IynNDc/#/match-summary/match-statistics/0,Yellow Cards,0,1
303,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Tries,2,2
304,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Conversion Goals,1,1
305,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,2
306,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Penalty Goals,2,2
307,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Penalty Goal Attempts,2,3
308,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Goals %,75,60
309,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Dropped Goals,0,0
310,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
311,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Total Runs,123,112
312,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Metres Run With Ball,534,426
313,https://www.flashscore.com/match/8x4FwgVF/#/match-summary/match-statistics/0,Yellow Cards,0,1
314,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Tries,1,1
315,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Conversion Goals,1,1
316,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Conversion Goal Attempts,1,1
317,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Penalty Goals,4,1
318,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Penalty Goal Attempts,5,3
319,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Goals %,83,50
320,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Dropped Goals,0,0
321,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
322,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Total Runs,130,58
323,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Metres Run With Ball,388,132
324,https://www.flashscore.com/match/KvzY147p/#/match-summary/match-statistics/0,Yellow Cards,0,1
325,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Tries,14,0
326,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Conversion Goals,12,0
327,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Conversion Goal Attempts,14,0
328,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Penalty Goals,0,0
329,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,0
330,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Goals %,86,0
331,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Dropped Goals,0,0
332,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
333,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Total Runs,121,103
334,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Metres Run With Ball,851,408
335,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Yellow Cards,0,1
336,https://www.flashscore.com/match/prVixAZE/#/match-summary/match-statistics/0,Red Cards,0,1
337,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Tries,5,2
338,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Conversion Goals,5,1
339,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Conversion Goal Attempts,5,1
340,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Penalty Goals,1,0
341,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,2
342,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Goals %,100,50
343,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Dropped Goals,0,1
344,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,1
345,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Total Runs,117,114
346,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Metres Run With Ball,580,498
347,https://www.flashscore.com/match/dUzvFsBh/#/match-summary/match-statistics/0,Yellow Cards,2,1
348,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Tries,4,0
349,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Conversion Goals,4,0
350,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,0
351,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Penalty Goals,2,4
352,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,4
353,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Goals %,86,100
354,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Dropped Goals,0,0
355,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
356,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Total Runs,137,74
357,https://www.flashscore.com/match/ldm66paT/#/match-summary/match-statistics/0,Metres Run With Ball,533,334
358,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Tries,2,1
359,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Conversion Goals,1,1
360,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,1
361,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Penalty Goals,1,5
362,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,7
363,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Goals %,67,75
364,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Dropped Goals,0,0
365,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
366,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Total Runs,98,88
367,https://www.flashscore.com/match/A5l27QqN/#/match-summary/match-statistics/0,Metres Run With Ball,385,399
368,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Tries,12,0
369,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Conversion Goals,7,0
370,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Conversion Goal Attempts,11,0
371,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Penalty Goals,0,0
372,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
373,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Goals %,64,0
374,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Dropped Goals,0,0
375,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
376,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Total Runs,121,81
377,https://www.flashscore.com/match/fHKRV7Cr/#/match-summary/match-statistics/0,Metres Run With Ball,810,246
378,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Tries,8,1
379,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Conversion Goals,8,1
380,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Conversion Goal Attempts,8,1
381,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Penalty Goals,1,3
382,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,3
383,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Goals %,100,100
384,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Dropped Goals,0,0
385,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
386,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Total Runs,128,89
387,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Metres Run With Ball,563,256
388,https://www.flashscore.com/match/YLGqp1rA/#/match-summary/match-statistics/0,Yellow Cards,1,0
389,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Tries,4,1
390,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Conversion Goals,4,0
391,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,1
392,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Penalty Goals,0,1
393,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,3
394,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Goals %,100,25
395,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Dropped Goals,0,0
396,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
397,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Total Runs,150,108
398,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Metres Run With Ball,636,373
399,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Yellow Cards,1,0
400,https://www.flashscore.com/match/Uo5BvZF9/#/match-summary/match-statistics/0,Red Cards,0,1
401,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Tries,5,1
402,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Conversion Goals,3,1
403,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Conversion Goal Attempts,5,1
404,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Penalty Goals,4,1
405,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Penalty Goal Attempts,4,1
406,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Goals %,78,100
407,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Dropped Goals,0,0
408,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
409,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Total Runs,97,96
410,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Metres Run With Ball,398,301
411,https://www.flashscore.com/match/n5EXn3bi/#/match-summary/match-statistics/0,Yellow Cards,2,2
412,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Tries,11,0
413,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Conversion Goals,8,0
414,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Conversion Goal Attempts,11,0
415,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Penalty Goals,0,1
416,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
417,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Goals %,73,100
418,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Dropped Goals,0,0
419,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
420,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Total Runs,118,54
421,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Metres Run With Ball,733,212
422,https://www.flashscore.com/match/2JumwjK8/#/match-summary/match-statistics/0,Red Cards,1,0
423,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Tries,3,2
424,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Conversion Goals,3,1
425,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Conversion Goal Attempts,3,2
426,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Penalty Goals,2,0
427,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,0
428,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Goals %,83,50
429,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Dropped Goals,0,0
430,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
431,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Total Runs,101,74
432,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Metres Run With Ball,404,270
433,https://www.flashscore.com/match/E5oZFNen/#/match-summary/match-statistics/0,Yellow Cards,1,0
434,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Tries,4,4
435,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Conversion Goals,3,3
436,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,4
437,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Penalty Goals,2,0
438,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,1
439,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Goals %,71,60
440,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Dropped Goals,0,0
441,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
442,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Total Runs,86,176
443,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Metres Run With Ball,396,655
444,https://www.flashscore.com/match/Stac86UG/#/match-summary/match-statistics/0,Yellow Cards,1,1
445,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Tries,2,0
446,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Conversion Goals,1,0
447,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,0
448,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Penalty Goals,2,1
449,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Penalty Goal Attempts,5,1
450,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Goals %,43,100
451,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Dropped Goals,0,0
452,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
453,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Total Runs,105,89
454,https://www.flashscore.com/match/Eweg9nFA/#/match-summary/match-statistics/0,Metres Run With Ball,610,229
455,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Tries,6,2
456,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Conversion Goals,6,1
457,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Conversion Goal Attempts,6,2
458,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Penalty Goals,0,0
459,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,0
460,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Goals %,100,50
461,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Dropped Goals,0,0
462,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
463,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Total Runs,90,136
464,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Metres Run With Ball,311,374
465,https://www.flashscore.com/match/p0zkOJLj/#/match-summary/match-statistics/0,Yellow Cards,1,2
466,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Tries,0,1
467,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Conversion Goals,0,1
468,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Conversion Goal Attempts,0,1
469,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Penalty Goals,6,1
470,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Penalty Goal Attempts,8,2
471,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Goals %,82,67
472,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Dropped Goals,3,0
473,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Dropped Goal Attempts,3,0
474,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Total Runs,73,115
475,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Metres Run With Ball,233,308
476,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Yellow Cards,0,1
477,https://www.flashscore.com/match/tQdoB8pb/#/match-summary/match-statistics/0,Red Cards,1,0
478,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Tries,4,2
479,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Conversion Goals,3,1
480,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,2
481,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Penalty Goals,3,1
482,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,1
483,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Goals %,86,67
484,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Dropped Goals,0,0
485,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
486,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Total Runs,142,91
487,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Metres Run With Ball,711,549
488,https://www.flashscore.com/match/Y5zwqsbF/#/match-summary/match-statistics/0,Yellow Cards,0,1
489,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Tries,12,1
490,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Conversion Goals,11,0
491,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Conversion Goal Attempts,12,1
492,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Penalty Goals,0,1
493,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
494,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Goals %,92,50
495,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Dropped Goals,0,0
496,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
497,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Total Runs,168,50
498,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Metres Run With Ball,1098,312
499,https://www.flashscore.com/match/h8Yazl4R/#/match-summary/match-statistics/0,Yellow Cards,0,1
500,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Tries,7,1
501,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Conversion Goals,7,0
502,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Conversion Goal Attempts,7,1
503,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Penalty Goals,1,1
504,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,2
505,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Goals %,100,33
506,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Dropped Goals,0,0
507,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
508,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Total Runs,137,115
509,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Metres Run With Ball,732,324
510,https://www.flashscore.com/match/OStqvW42/#/match-summary/match-statistics/0,Yellow Cards,0,1
511,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Tries,2,2
512,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Conversion Goals,1,0
513,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,2
514,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Penalty Goals,5,1
515,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Penalty Goal Attempts,7,1
516,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Goals %,67,33
517,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Dropped Goals,0,0
518,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
519,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Total Runs,104,113
520,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Metres Run With Ball,449,631
521,https://www.flashscore.com/match/Ol2tClVi/#/match-summary/match-statistics/0,Yellow Cards,0,1
522,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,9 - 10,1ST HALF,4'
523,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Penalty Goal),MacGinty A.,9'
524,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Try),Storti R.,10'
525,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,23'
526,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Penalty Goal),MacGinty A.,38'
527,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Penalty Goal),Marques S.,40+1'
528,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,(Penalty Goal),MacGinty A.,2ND HALF
529,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,51',7 - 6,Marques S.
530,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,61',(Penalty Goal),Pifeleti K.
531,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,61',(Try),MacGinty A.
532,https://www.flashscore.com/match/beEzmrKM/#/match-summary/match-statistics/0,80+3',(Conversion Goal),Marques S.
533,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,7 - 18,1ST HALF,5'
534,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,11',Worley M.,Okoth J.
535,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,20',(Try),Van Der Smit L.
536,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,22',(Try),McNeish G.
537,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,31',(Conversion Goal),Ojee J.
538,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,32',(Try),Ominde G.
539,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,36',(Conversion Goal),Ominde G.
540,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,40',(Penalty Goal),de Thierry N.
541,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,Ominde G.,40+3',(Penalty Goal)
542,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,15 - 0,2ND HALF,45'
543,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,(Penalty Goal),McNeish G.,46'
