,url,Attribute,Home Result,Away Result
121,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Conversion Goals,1,4
122,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Conversion Goal Attempts,1,5
123,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Penalty Goals,0,0
124,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
125,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Goals %,100,57
126,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Dropped Goals,0,0
127,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,1
128,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Total Runs,114,139
129,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Metres Run With Ball,284,543
130,https://www.flashscore.com/match/z7IfhRvi/#/match-summary/match-statistics/0,Yellow Cards,1,3
