,url,Attribute,Home Result,Away Result
818,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Conversion Goal),Barrett B.,13'
819,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Penalty Goal),Smith M.,17'
820,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,Ioane R.,Lienert-Brown A.,28'
821,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Try),Jordan W.,29'
822,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Conversion Goal),Barrett B.,29'
823,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,Lienert-Brown A.,Ioane R.,31'
824,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Penalty Goal),Smith M.,37'
825,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,(Penalty Goal),Spencer B.,2ND HALF
826,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,42',10 - 10,Tuipulotu P.
827,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,44',Vaa'i T.,Feyi-Waboso I.
828,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,46',(Try),Smith M.
829,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,53',(Conversion Goal),Baxter F.
830,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,53',Genge E.,Cole D.
831,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,53',Stuart W.,Dan T.
832,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,60',George J.,Smith M.
833,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,60',(Penalty Goal),Curry B.
834,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,60',Curry T.,Roigard C.
835,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,61',Ratima C.,McKenzie D.
836,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,63',Telea M.,Tosi P.
837,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,63',Lomax T.,Ford G.
838,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,63',Smith M.,Tu'ungafasi O.
839,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,63',Williams T.,Randall H.
840,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,65',Spencer B.,Lienert-Brown A.
841,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,66',Barrett J.,Dombrandt A.
842,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,67',Cunningham-South C.,Telea M.
843,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,67',Barrett B.,McKenzie D.
844,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,76',(Penalty Goal),Telea M.
845,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,77',(Try),Finau S.
846,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,77',Cane S.,McKenzie D.
847,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,78',(Conversion Goal),Isiekwe N.
848,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,78',Martin G.,George J.
849,https://www.flashscore.com/match/6mGn1GOE/#/match-summary/match-statistics/0,78',Dan T.,Lienert-Brown A.
850,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Tries,3,10
851,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Conversion Goals,2,7
852,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,7
853,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Penalty Goals,0,0
854,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,0
855,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Goals %,100,100
856,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Dropped Goals,0,0
857,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
858,https://www.flashscore.com/match/pEFERFXe/#/match-summary/match-statistics/0,Total Runs,162,118
859,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,12 - 3,1ST HALF,24'
860,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Try),Garafulic N.,40+10'
861,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Penalty Goal),Tranquez L.,40+15'
862,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,40+15',Pinheiro E.,Sigren M.
863,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,40+15',(Try),Garafulic N.
864,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,2ND HALF,(Conversion Goal),24 - 7
865,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Ferreira H.,43',Amaral J.
866,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Garafulic N.,45',(Try)
867,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Sigren M.,48',(Conversion Goal)
868,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Videla S.,54',(Penalty Goal)
869,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Teixeira R.,54',Gelado
870,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Eissmann J.,61',62'
871,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,62',Teixeira R.,Marino J.
872,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Spago L.,69',Goncalves F.
873,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,Rodrigues A.,71',80+5'
874,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Try),Dittus M.,80+6'
875,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Conversion Goal),Videla S.,80+11'
876,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Try),Videla S.,80+13'
877,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Conversion Goal),Videla S.,80+15'
878,https://www.flashscore.com/match/Ewo9t0Yp/#/match-summary/match-statistics/0,(Try),Tranquez L.,80+15'
879,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,14 - 19,1ST HALF,13'
880,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,(Try),Ashman E.,14'
881,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,(Conversion Goal),Healy B.,20'
882,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Hontou J.,Gini S.,22'
883,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,23',Arbelo D.,Crosbie L.
884,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,24',(Try),Healy B.
885,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,26',(Conversion Goal),van der Merwe D.
886,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,27',(Try),Healy B.
887,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,28',(Missed Conversion),Alvarez S.
888,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,29',(Try),Etcheverry F.
889,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,38',(Conversion Goal),Etcheverry F.
890,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,39',(Try),Etcheverry F.
891,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,2ND HALF,(Conversion Goal),5 - 12
892,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Diana M.,60',(Try)
893,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Etcheverry F.,62',(Missed Conversion)
894,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Harrison P.,64',(Try)
895,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Hastings A.,65',(Conversion Goal)
896,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Schoeman P.,67',(Try)
897,https://www.flashscore.com/match/MizAFD5E/#/match-summary/match-statistics/0,Hastings A.,69',(Missed Conversion)
898,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,20 - 18,1ST HALF,4'
899,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Penalty Goal),de Francq H.,9'
900,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Penalty Goal),Tranquez L.,16'
901,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Try),Pinheiro E.,17'
902,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Conversion Goal),Tranquez L.,22'
903,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,23',Pinheiro E.,Rassinfosse L.
904,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,34',(Try),Massari L.
905,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,34',(Try),Tranquez L.
906,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,36',(Conversion Goal),Tranquez L.
907,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,40',(Penalty Goal),de Francq H.
908,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,40+5',(Penalty Goal),van Holsbeke M.
909,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,40+6',(Try),de Francq H.
910,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,2ND HALF,(Conversion Goal),27 - 7
911,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,Teixeira R.,48',(Try)
912,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,Tranquez L.,49',(Conversion Goal)
913,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,Tranquez L.,58',(Penalty Goal)
914,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,Teixeira R.,61',62'
915,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Try),Jendrain N.,67'
916,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Conversion Goal),de Francq H.,68'
917,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Try),Mignot C.,68'
918,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Conversion Goal),Tranquez L.,79'
919,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Penalty Goal),Tranquez L.,80+2'
920,https://www.flashscore.com/match/ELBFIXb4/#/match-summary/match-statistics/0,(Try),Rodrigues A.,80+4'
921,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Tries,2,5
922,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Conversion Goals,2,4
923,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,4
924,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Penalty Goals,0,3
925,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,3
926,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Goals %,100,100
927,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Dropped Goals,0,0
928,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
929,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Total Runs,160,95
930,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Metres Run With Ball,604,476
931,https://www.flashscore.com/match/UswNy0e3/#/match-summary/match-statistics/0,Yellow Cards,0,3
932,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,15 - 24,1ST HALF,1'
933,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Try),Gonzalez J.,6'
934,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Try),Raynier A.,7'
935,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Conversion Goal),Remue F.,10'
936,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Penalty Goal),Urbieta S.,13'
937,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Try),Raynier A.,14'
938,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Conversion Goal),Remue F.,16'
939,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Try),Remue M.,16'
940,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Conversion Goal),Remue F.,25'
941,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Penalty Goal),Remue F.,32'
942,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Try),Bareiro G.,33'
943,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,(Conversion Goal),Urbieta S.,2ND HALF
944,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,46',5 - 21,Gerard P.
945,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,47',(Try),Remue F.
946,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,54',(Conversion Goal),Rifon T.
947,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,56',(Try),Remue F.
948,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,59',(Conversion Goal),Rifon T.
949,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,60',(Try),de Francq H.
950,https://www.flashscore.com/match/8rkl2CEN/#/match-summary/match-statistics/0,80+2',(Conversion Goal),Lopez A.
951,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Tries,1,8
952,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Conversion Goals,0,6
953,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Conversion Goal Attempts,1,6
954,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Penalty Goals,2,0
955,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Penalty Goal Attempts,2,0
956,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Goals %,67,100
957,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Dropped Goals,0,0
958,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
959,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Total Runs,49,135
960,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Metres Run With Ball,594,179
961,https://www.flashscore.com/match/fuaFgWre/#/match-summary/match-statistics/0,Yellow Cards,1,0
962,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Tries,1,12
963,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Conversion Goals,0,8
964,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Conversion Goal Attempts,0,8
965,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Penalty Goals,0,1
966,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
967,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Goals %,0,100
968,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Dropped Goals,0,0
969,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
970,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Total Runs,77,152
971,https://www.flashscore.com/match/nFe7ehEr/#/match-summary/match-statistics/0,Metres Run With Ball,253,1199
972,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,10 - 14,1ST HALF,11'
973,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Try),Van Der Smit L.,13'
974,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,17'
975,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Try),Mignot C.,18'
976,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Conversion Goal),Tranquez L.,37'
977,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Try),Worley M.,38'
978,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,39'
979,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Penalty Goal),Tranquez L.,2ND HALF
980,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,58',15 - 12,Paganini G.
981,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,70',(Try),(Penalty Try)
982,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,Solomona Penesa F.,71',73'
983,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Try),Avitabile M.,75'
984,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Penalty Goal),Duque M.,80'
985,https://www.flashscore.com/match/zVjt4YqB/#/match-summary/match-statistics/0,(Try),Brien S.,80+1'
986,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Tries,10,3
987,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Conversion Goals,7,3
988,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Conversion Goal Attempts,7,3
989,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Penalty Goals,0,0
990,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,0
991,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Goals %,88,100
992,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Dropped Goals,0,0
993,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
994,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Total Runs,144,60
995,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Metres Run With Ball,742,366
996,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Yellow Cards,2,0
997,https://www.flashscore.com/match/zqdWExlj/#/match-summary/match-statistics/0,Red Cards,1,0
998,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Tries,6,4
999,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Conversion Goals,5,3
1000,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Conversion Goal Attempts,5,3
1001,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Penalty Goals,0,1
1002,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,1
1003,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Goals %,100,100
1004,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Dropped Goals,0,0
1005,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1006,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Total Runs,165,103
1007,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Metres Run With Ball,526,323
1008,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Yellow Cards,1,1
1009,https://www.flashscore.com/match/tMdSFIYq/#/match-summary/match-statistics/0,Red Cards,1,0
1010,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Tries,7,1
1011,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Conversion Goals,6,0
1012,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Conversion Goal Attempts,7,0
1013,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Penalty Goals,0,0
1014,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,0
1015,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Goals %,86,0
1016,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Dropped Goals,0,0
1017,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1018,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Total Runs,138,116
1019,https://www.flashscore.com/match/jivJxttc/#/match-summary/match-statistics/0,Metres Run With Ball,703,400
1020,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,14 - 24,1ST HALF,4'
1021,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Try),Griffin A.,14'
1022,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Try),Asiata R.,16'
1023,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Conversion Goal),O'Connor J.,19'
1024,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Try),Grace R.,19'
1025,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Conversion Goal),Costelow S.,22'
1026,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Try),Dyer R.,23'
1027,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Conversion Goal),Costelow S.,25'
1028,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,28',Lloyd E.,Asiata R.
1029,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,29',(Try),O'Connor J.
1030,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,40',(Conversion Goal),Tshiunza C.
1031,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,2ND HALF,(Try),21 - 12
1032,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,Tompkins N.,47',(Try)
1033,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,Costelow S.,47',(Conversion Goal)
1034,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,Asiata R.,53',(Try)
1035,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Conversion Goal),55',66'
1036,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,(Try),Grealy M.,67'
1037,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,71',(Conversion Goal),Grealy M.
1038,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,71',(Try),(Conversion Goal)
1039,https://www.flashscore.com/match/fHGS2zM8/#/match-summary/match-statistics/0,Hardy K.,80',(Try)
1040,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,5 - 16,1ST HALF,5'
1041,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Penalty Goal),Vinuesa G.,12'
1042,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Penalty Goal),Vinuesa G.,19'
1043,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Try),Sakalia S.,30'
1044,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Conversion Goal),Vinuesa G.,35'
1045,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Try),Bay E.,37'
1046,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,(Penalty Goal),Vinuesa G.,2ND HALF
1047,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,45',15 - 13,Faiva J.
1048,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,51',(Penalty Goal),Faiva J.
1049,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,60',(Try),Gimeno A.
1050,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,61',(Try),Vinuesa G.
1051,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,70',(Conversion Goal),Vinuesa G.
1052,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,79',(Penalty Goal),Vinuesa G.
1053,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,80+2',(Penalty Goal),Finau K.
1054,https://www.flashscore.com/match/hnaP7Gpn/#/match-summary/match-statistics/0,80+3',(Try),Pulini T.
1055,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,7 - 47,1ST HALF,3'
1056,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Post A.,4'
1057,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,6'
1058,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Hrstich J.,7'
1059,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,9'
1060,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Worley M.,10'
1061,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,12'
1062,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Worley M.,13'
1063,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,16'
1064,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Axten-Burrett B.,28'
1065,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Amarilla R.,29'
1066,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),Urbieta S.,32'
1067,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Higson-Smith C.,33'
1068,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,40'
1069,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Try),Post A.,40'
1070,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,(Conversion Goal),de Thierry N.,2ND HALF
1071,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,44',5 - 33,Hrstich J.
